t H V T P
2.9 884.4284464402315 -39.07528520507607 923.5037316453075 592.7019537234223 22.372568781536916
3.0 884.4281136693133 -41.391316866611625 925.819430535925 594.1881623977055 16.94146831406573
3.1 884.4272734437113 -52.17309010469043 936.6003635484018 601.1073332039481 6.0129800493924455
3.2 884.4276199521944 -41.63723123613694 926.0648511883313 594.345672643935 22.755447502124163
3.3000000000000003 884.4279142518201 -46.95709132559402 931.3850055774141 597.760131938974 16.646980054759368
3.4 884.4281121564914 -33.25799541330136 917.6861075697927 588.968219860276 18.671904771007238
3.5 884.4258194248058 -39.09960832870762 923.5254277535134 592.7158782212681 15.58671166680425
3.6 884.4257115278762 -47.987749206156046 932.4134607340322 598.4201914057165 11.206889944337071
3.7 884.4271743153687 -56.289090261266054 940.7162645766348 603.7489062665927 11.967498583230027
3.8000000000000003 884.425645244476 -39.723483902897364 924.1491291473733 593.1161679245074 17.46938587042435
3.9 884.4263631172036 -52.95235623548987 937.3787193526935 601.6068796487402 13.374042616230028
4.0 884.4263119755594 -31.69635144994207 916.1226634255015 587.9648060492589 12.98731981440444
4.1 884.4267765581268 -49.683548377917184 934.110324936044 599.5092338137466 8.69566180463407
4.2 884.4277968993355 -46.129216760504114 930.5570136598396 597.2287291840125 5.0504796351964245
4.3 884.4267952481562 -32.370675433634744 916.797470681791 588.3978953433074 17.243825555274363
4.4 884.4275571111785 -40.904261182879274 925.3318182940578 593.8752143082601 12.177730076555797
4.5 884.4267660311899 -54.084031823076735 938.5107978542667 602.3334442706885 12.291224006526932
4.6000000000000005 884.4265794394217 -44.76097508534037 929.1875545247622 596.3498143761008 13.526964786163822
4.7 884.4265066167318 -46.69366481500552 931.1201714317373 597.5901621703889 9.930831330692676
4.8 884.4256059774796 -45.25343473758995 929.6790407150695 596.665248754156 5.263044819587029
4.9 884.4278206277654 -28.127686143932614 912.555506771698 585.675415497279 15.562304601976912
5.0 884.4269365743863 -47.00852211232176 931.4354586867081 597.7925125947585 14.761549307264861
5.1000000000000005 884.4267044301473 -42.48715917712002 926.9138636072673 594.890566294275 11.499376028249147
5.2 884.4270904658218 -28.919589262860395 913.3466797286823 586.1831879526239 13.845720840984876
5.3 884.4271509223918 -45.19746653051632 929.6246174529081 596.630320066046 3.7002737750015173
5.4 884.4266987314755 -33.243878498529554 917.670577230005 588.9582525342993 10.593737700955947
5.5 884.4252329930272 -40.82153982714035 925.2467728201675 593.8206323755587 12.854975353073113
5.6000000000000005 884.4260137962939 -36.189695502883225 920.6157092991771 590.848429554225 21.102350006990296
5.7 884.4259813531239 -51.48684817224892 935.9128295253728 600.6660759087831 10.367371331880767
5.8 884.4260665920563 -57.446869070135655 941.8729356621919 604.4912543359434 0.0
5.9 884.4258399670614 -55.65970785704785 940.0855478241092 603.3441141269853 7.81239127935611
6.0 884.4266211548043 -28.265094174367565 912.6917153291719 585.7628337451564 14.106867223895573
6.1000000000000005 884.4259427062607 -58.38291679548486 942.8088595017456 605.0919274780557 3.201944595435518
6.2 884.4241030144987 -58.69608294652055 943.1201859610192 605.2917358755036 3.644806848286346
6.3 884.4269634008762 -53.19905688899613 937.6260202898723 601.7655966561554 8.765204679224192
6.4 884.4280530358612 -23.602380125037186 908.0304331608984 582.7712366856949 27.042917896835355
6.5 884.4259451260184 -56.595126218823 941.0210713448414 603.9445303456663 8.194882113675499
6.6000000000000005 884.4296779334828 -35.63646264326742 920.0661405767503 590.4957179794626 15.480814684398005
6.7 884.4268655362675 -34.831178832497585 919.2580443687651 589.9770842318588 16.94793270175822
6.8 884.4273976123001 -43.155621406307596 927.5830190186076 595.3200282510116 11.09399964777542
6.9 884.4264349787373 -54.71821939038467 939.144654369122 602.7402515004392 0.16705343142676343
7.0 884.4266473310939 -54.79918354008565 939.2258308711796 602.7923503385027 5.669619835543346
7.1000000000000005 884.4277376095149 -43.63126537010794 928.0590029796228 595.6255133443227 22.390162647582024
7.2 884.4280541871861 -37.42324150351507 921.8512956907012 591.6414252327003 27.012675469982472
7.3 884.4278315534716 -40.1791157001512 924.6069472536228 593.4099942261518 18.392288108396144
7.4 884.428235080428 -42.765876468906846 927.1941115493348 595.0704285916307 11.924303443334173
7.5 884.4281702787187 -39.731218902795995 924.1593891815146 593.1227527839644 8.5421790505355
7.6000000000000005 884.4282114265206 -49.30543926019621 933.7336506867168 599.2674853986148 10.340112963586055
7.7 884.4281771901057 -54.038671464277805 938.4668486543835 602.3052378046584 6.1321738364035765
7.8 884.4299462841349 -26.170187186029786 910.6001334701647 584.4204627165116 6.163597221809359
7.9 884.4284524667711 -34.40691393939889 918.83536640617 589.705810770105 19.34312796903497
8.0 884.4276152324373 -58.7227973689054 943.1504126013427 605.3111352435412 4.445284152945908
8.1 884.4269629782206 -68.88993808400146 953.316901062222 611.8359573604312 4.269743474002441
8.2 884.4271455711363 -24.94636707534332 909.3735126464796 583.633221112863 18.38516738742573
8.3 884.4261708379361 -43.63016646221028 928.0563373001463 595.6238025191471 8.788377450189174
8.4 884.4278833583894 -54.513454646365304 938.9413380047547 602.6097636612946 6.985242572091468
8.5 884.4273568071349 -50.22901152603276 934.6563683331676 599.8596828451938 5.567112602334803
8.6 884.4276756386133 -42.3981375800208 926.8258132186342 594.8340558162112 9.79646385717407
8.700000000000001 884.4273702614532 -33.837210435425575 918.2645806968789 589.3394821961516 30.36758592822072
8.8 884.4247575422655 -31.99961018960106 916.4243677318666 588.1584389775317 16.335668914165815
8.9 884.4258781692705 -43.42916470235478 927.8550428716253 595.4946123524269 13.118464387609915
9.0 884.4271579402688 -33.05764202185617 917.484799962125 588.8390212352185 19.674633236865148
9.1 884.4259399603493 -33.828292623292526 918.2542325836419 589.3328408077925 25.007332721921102
9.200000000000001 884.4259061259619 -14.098933209454394 898.5248393354162 576.6705747840617 35.60872542274241
9.3 884.4252581069413 -30.889131384874155 915.3143894918155 587.4460582378279 13.138386063581581
9.4 884.4252013669777 -37.42432041390517 921.8495217808829 591.6402867426444 1.7869590903985852
9.5 884.4252861381402 -56.44866502731004 940.8739511654503 603.8501090512316 9.93200976158274
9.6 884.4265368980563 -46.27704673562482 930.7035836336811 597.3227973581586 17.330677121925547
9.700000000000001 884.4260920808817 -21.64178239666816 906.0678744775499 581.5116723482068 14.366619920759762
9.8 884.425649968678 -63.2943903810981 947.7200403497761 608.2439087684082 13.713021439264772
9.9 884.4260904545712 -24.283691469559198 908.7097819241304 583.2072407054186 8.27567369483103
10.0 884.4251355179387 -52.507852652374986 936.9329881703136 601.3208106989576 6.518693250466233
10.1 884.4255164344902 -51.65763106107702 936.0831474955672 600.7753854764971 1.1383301350212613
10.200000000000001 884.4260623101903 -64.6068599089542 949.0329222191446 609.0865124551268 0.3287398029316381
10.3 884.4267243246971 -31.168863993041104 915.5955883177382 587.6265308096193 12.318145433523894
10.4 884.4244052829986 -47.352562828714795 931.7769681117134 598.0116923300205 10.528356631053068
10.5 884.425442561061 -52.85527715770501 937.280719718766 601.543983774579 10.497750075673457
10.6 884.4256639361465 -28.142807506708998 912.5684714428555 585.6837361847447 10.096888772255328
10.700000000000001 884.4250710225846 -30.009736801477107 914.4348078240616 586.8815453343356 5.362992784014928
10.8 884.4246831539259 -41.62241362354611 926.047096777472 594.334277915746 8.618926883101944
10.9 884.4259230759051 -48.07244612861128 932.4983692045164 598.4746854100385 4.6601686894791525
11.0 884.4245667520674 -39.63275228672358 924.057319038791 593.0572444693403 3.7179187602911563
11.1 884.4252643091951 -32.62679334076404 917.0520576499591 588.5612885037845 18.18584836942454
11.200000000000001 884.4249329203986 -21.76589672532305 906.1908296457217 581.5905846101704 29.83399253812466
11.3 884.4255875428163 -28.99760670195943 913.4231942447757 586.2322947419339 14.274355358094844
11.4 884.4255155130153 -40.59795943200878 925.0234749450241 593.6773204621093 11.183190641744197
11.5 884.4265201127076 -7.866418247389117 892.2929383600967 572.6709592363236 27.89402070905428
11.6 884.4251837968459 -34.91168610546747 919.3368699023133 590.0276742253113 14.575371361204834
11.700000000000001 884.4241761046413 -48.55269389651175 932.9768700011531 598.7817858009806 13.962868711389165
11.8 884.4237386549755 -34.66447876601545 919.088217420991 589.8680898008766 19.29615109656538
11.9 884.4241192322701 -52.469263671506596 936.8933829037767 601.2953921564551 9.284614854446382
12.0 884.4237767039283 -27.29215926048071 911.715935964409 585.1365814452685 4.049340526206349
12.1 884.4240396517847 -28.399415973526835 912.8234556253116 585.8473842761726 16.798999993872286
12.200000000000001 884.4258334172641 -27.644853550533206 912.0706869677973 585.3642595862317 11.64776432993825
12.3 884.4240153020147 -37.267057469007014 921.6910727710217 591.5385946384415 12.052760710187089
12.4 884.4245912648345 -16.59151250476416 901.0161037695987 578.2694609030717 24.759713672712877
12.5 884.4246748835563 -32.34704621136408 916.7717210949204 588.3813693348867 18.54407748245083
12.6 884.4237357284065 -31.35290033005812 915.7766360584646 587.7427267122115 19.8678138063257
12.700000000000001 884.4239736079801 -26.020034696798568 910.4440083047787 584.3202620487949 14.456343094861746
12.8 884.425415542976 -27.950947353152692 912.3763628961287 585.5604414896935 14.519290358918063
12.9 884.4240636048771 -44.03415120555654 928.4582148104337 595.881726312352 12.48283961943625
13.0 884.4246619490331 -7.077694846854435 891.5023567958875 572.1635663351062 28.02084219719894
13.1 884.4237696174283 -34.91458581063105 919.3383554280593 590.0286276313257 11.996622595880378
13.200000000000001 884.423413323726 -44.05444462508629 928.4778579488122 595.8943332202565 10.416913288090825
13.3 884.422999407509 -45.509626498983856 929.9326259064928 596.8279989772917 6.174346351459997
13.4 884.4226408929337 -32.92048425036998 917.3431251433037 588.7480947570341 12.388677248952801
13.5 884.4239458266017 -30.990098623101414 915.414044449703 587.510016493993 8.899273267249576
13.6 884.4238983066908 -33.9308906467707 918.3547889534615 589.3973775874601 10.516458349770652
13.700000000000001 884.4213174837678 -45.90962825089515 930.3309457346629 597.0836394606741 4.2792095550768945
13.8 884.4248898541082 -47.65958433683585 932.0844741909441 598.209048818897 7.324873219704873
13.9 884.4258600995927 -21.729626930196293 906.155487029789 581.5679018241726 4.013853528653712
14.0 884.4236934524935 -24.21728021420662 908.6409736667001 583.1630797700442 11.919425977402904
14.1 884.4258474173178 -20.68359788034204 905.1094452976598 580.8965553454696 10.262447491510567
14.200000000000001 884.4247726902867 -57.090785493111476 941.5155581833982 604.2618905308613 3.7776598167315405
14.3 884.4272838999351 -5.952341684662466 890.3796255845975 571.443000776316 9.804554353466404
14.4 884.4250670631966 14.872479851449711 869.5525872117469 558.0762693697533 30.69257286095056
14.5 884.4240924345893 -18.81037610846582 903.2344685430551 579.6932008298788 24.54071429973628
14.6 884.424688381749 -40.110355553691335 924.5350439354403 593.3638468899736 11.839574290637305
14.700000000000001 884.4247233416891 -30.16998115806947 914.5947044997586 586.9841665461747 8.207801292284984
14.8 884.4251463745139 -16.100505079019413 900.5256514535333 577.954690062436 17.012025989664455
14.9 884.424451196628 -39.12160922281673 923.5460604194446 592.7291202050185 10.280277918405664
15.0 884.4245434160683 -24.921222661459186 909.3457660775275 583.6154134472699 18.97014074154928
15.1 884.4232145922349 -26.34043344281688 910.7636480350518 584.525405878894 6.70591268687088
15.200000000000001 884.424859674443 -22.75124916261444 907.1761088370574 582.2229338705542 15.034666516162734
15.3 884.4242239328227 -40.215112973843475 924.6393369066661 593.4307818093324 13.318906524707238
15.4 884.42469081071 -30.408008422799455 914.8326992335094 587.1369108598536 16.691335399609297
15.5 884.4250149121345 -32.93975690590908 917.3647718180437 588.7619875286281 2.324013214640738
15.6 884.4249617712045 -50.998124975321076 935.4230867465255 600.351760447028 3.765212019326583
15.700000000000001 884.4241346536678 -53.17959441993612 937.603729073604 601.7512902197217 4.598489723269548
15.8 884.4243902763125 -34.25153242309257 918.6759226994051 589.6034802723818 3.2058681656357035
15.9 884.4248318409857 -26.795004257025674 911.2198360980113 584.8181860235933 18.98482104322314
16.0 884.423589304523 -31.78828151375817 916.2118708182812 588.0220590891495 20.767385894183942
16.1 884.4216677931022 -41.28459010436825 925.7062578974704 594.115528534277 8.716008370307268
16.2 884.4238483163111 -20.52306408200987 904.946912398321 580.7922422131221 21.569904075666656
16.3 884.4218053620675 -26.231137914196715 910.6529432762642 584.4543558933103 25.578069918137217
16.4 884.4220723260298 -3.136226836823429 887.5582991628532 569.6322818534156 22.5419459980822
16.5 884.4213756131078 -50.14611978139825 934.5674953945061 599.8026444569633 5.046507922379258
16.6 884.4182818168476 -21.975710990351264 906.3939928071989 581.7209741241548 15.806198907078121
16.7 884.4211705930435 -22.7356264272045 907.156797020248 582.2105396038494 17.051814509517268
16.8 884.4212680902018 -31.42440215427119 915.845670244473 587.7870326478767 11.77218037823419
16.9 884.4218656082529 -49.876197618575844 934.2980632268287 599.6297236915066 6.214478113553992
17.0 884.4219989539592 -44.634488233225795 929.056487187185 596.2656957478924 9.765695590055024
17.1 884.4210046730535 -47.30549921707405 931.7265038901276 597.9793045424003 7.007106802914555
17.2 884.4200066887835 -28.565170205384852 912.9851768941684 585.9511765064859 16.969464779782186
17.3 884.419356163312 -24.371033391683564 908.7903895549956 583.2589744436393 24.228418421568882
17.400000000000002 884.4199785088733 -44.90980893834197 929.3297874472153 596.4410990435397 11.885747297824995
17.5 884.4212978618187 -37.230096988507924 921.6513948503267 591.5131294667158 20.75212569457939
17.6 884.4196659012428 -47.32561744649857 931.7452833477413 597.9913571425535 12.0390739811455
17.7 884.4204644919307 -28.98580944401319 913.4062739359439 586.2214353379503 26.844853912989198
17.8 884.420697206709 -39.11599964740496 923.5366968541139 592.7231106965833 7.866410043941398
17.900000000000002 884.4214665241382 -40.89919372188526 925.3206602460234 593.8680531061522 0.0
18.0 884.4223855702461 -12.965091671761307 897.3874772420074 575.9406191685567 10.001620635220856
18.1 884.4197295932927 -30.566607442727793 914.9863370360205 587.2355151454603 17.55875058961956
18.2 884.4187204744358 -46.93212042169058 931.3508408961263 597.738205147935 10.224407845770074
18.3 884.420136929563 -40.053380179098866 924.4735171086619 593.3243591551781 10.800069535415801
18.400000000000002 884.4185257511384 -42.49453691133783 926.9130626624762 594.8900522502855 11.016353131903365
18.5 884.4193341385597 -28.792090992166248 913.211425130726 586.0963819531333 16.440956497505358
18.6 884.4187696216342 -50.3261102584084 934.7448798800426 599.9164892932483 6.836587223397512
18.7 884.4190332822888 -30.916230202963927 915.3352634852527 587.4594551048552 18.80152918637501
18.8 884.4196568843433 -25.38689233144784 909.8065492157912 583.9111426976598 18.47462110772986
18.900000000000002 884.4183530007053 -23.00908079837219 907.4274337990776 582.384233485168 10.3330255407653
19.0 884.4193142707445 -43.5585362449152 927.9778505156597 595.5734299338369 4.595465356374754
19.1 884.4198023028526 -30.123369560305395 914.543171863158 586.9510930529694 5.313827571841538
19.2 884.4189426246536 -56.56225918819445 940.9812018128481 603.9189421983782 4.03048232808797
19.3 884.4195768091433 -42.11117648034366 926.530753289487 594.6446872295143 3.196709969082888
19.400000000000002 884.4194234655475 -46.2294091379496 930.6488326034971 597.2876583095046 13.84780161381068
19.5 884.4190746881143 -61.33250322709541 945.7515779152097 606.9805554209128 4.905516587983079
19.6 884.4194868230579 -41.417932532067795 925.8374193551257 594.1997075684721 8.046674010504715
19.7 884.4192345300838 -33.08730025798285 917.5065347880667 588.8529705819922 23.88139977957381
19.8 884.419011395178 -47.87016012265197 932.28917151783 598.3404229556871 16.65385479819866
19.900000000000002 884.4193309141125 -27.884171488348095 912.3035024024606 585.5136798411299 12.748910948220654
20.0 884.4217142522022 14.337382452850573 870.0843317993516 558.4175414676945 22.40544128489573
20.1 884.4194648634817 -59.733312098672286 944.152776962154 605.9544497149805 5.813843934836727
20.2 884.42118955744 -40.213724930662 924.634914488102 593.427943514225 1.331097249446076
20.3 884.4202127415047 -54.79209508097593 939.2123078224806 602.7836712859882 3.3079266313361386
20.400000000000002 884.4205811970228 -48.16231199222495 932.5828931892478 598.5289326525457 6.7449471512884305
20.5 884.4207872945128 -30.592620864256958 915.0134081587697 587.2528893116853 20.307742884504712
20.6 884.4201960810143 -39.49750674216457 923.9177028231788 592.9676391965849 11.435156383975183
20.7 884.4210175780147 -43.79927598945097 928.2202935674657 595.7290291648395 8.432137853966504
20.8 884.4209043144575 -25.12882263256707 909.5497269470246 583.7463149278938 24.38407366223053
20.900000000000002 884.4173545167785 -25.71655003333236 910.1339045501109 584.1212383795336 7.2951751106744185
21.0 884.4204549354218 -15.470645969951747 899.8911009053736 577.5474374041708 23.09568491018845
21.1 884.4189783166589 -47.73883445278911 932.157812769448 598.2561173008892 7.255429404804281
21.2 884.4202647520767 -35.18687879034397 919.6071435424207 590.2011350452759 6.425132432690033
21.3 884.420278156919 -40.937048542914056 925.3573266998332 593.8915855273698 10.52689920418885
21.400000000000002 884.4206190063995 -44.16632041416912 928.5869394205687 595.9643413850421 9.087697093246165
21.5 884.4218331688304 -13.935370794441589 898.357203963272 576.5629868998135 34.142039243780815
21.6 884.4226199653078 -8.08824141167564 892.5108613769835 572.8108215816982 19.885019370140306
21.7 884.4222594392847 -27.210415270078798 911.6326747093635 585.0831446189255 14.43910192574195
21.8 884.4223002963407 -40.77561522695882 925.1979155232996 593.7892759074525 9.275327181534639
21.900000000000002 884.4240237544334 -23.33533458728519 907.7593583417186 582.5972616713797 6.101564663597146
22.0 884.4210099486239 -28.04200854062251 912.4630184892465 585.6160567921356 19.046479620896
22.1 884.422101987608 -26.234297626529393 910.6563996141374 584.4565741606979 24.565860741275802
22.2 884.4222954513472 -49.69390043171148 934.1161958830586 599.5130017701138 3.7486013734763404
22.3 884.4219449005865 -53.8190366320663 938.2409815326528 602.1602769563756 2.5955446098487798
22.400000000000002 884.4216753948926 -29.192226997400883 913.6139023922935 586.3546906649295 19.96031088089302
22.5 884.4213580709729 -36.455845584099066 920.877203655072 591.0162558556418 16.733269278793326
22.6 884.4214715364811 -37.19451297749772 921.6159845139789 591.4904032179568 11.888574051961005
22.7 884.4210990118022 -38.74114031222714 923.1622393240293 592.4827849652816 13.596624504368405
22.8 884.42068050758 -28.645742376920808 913.0664228845008 586.0033199419178 10.316394626894883
22.900000000000002 884.4205022468079 -48.19000374215514 932.610505988963 598.5466544654396 14.971815698756101
23.0 884.4221256908991 -15.979838258309861 900.401963949209 577.8753077893037 20.190900118258714
23.1 884.4217327075304 -33.21978192859856 917.6415146361289 588.9396002478163 2.440265009694313
23.2 884.420868043793 -21.65469932249791 906.0755673662909 581.5166096213659 18.663560189836325
23.3 884.420725648767 -37.563541025453446 921.9842666742204 591.7267656152236 16.581408964112196
23.400000000000002 884.4211246721759 -25.677197297075395 910.0983219692513 584.0984015847581 14.458761628877985
23.5 884.4199580421298 -50.75980487816698 935.1797629202968 600.1955959376152 11.209318140689044
23.6 884.4204594195503 -41.884905512634305 926.3053649321846 594.5000336508203 13.288941806174627
23.7 884.4202817086849 -47.76310560085781 932.1833873095427 598.2725309648088 13.379524252584165
23.8 884.4201528444706 -57.57863677530622 941.9987896197769 604.5720270323477 0.806599700186428
23.900000000000002 884.4196346331635 -52.65666418181082 937.0762988149743 601.4127870453103 7.627875605347785
24.0 884.4209410687242 -28.262492380122982 912.6834334488473 585.7575184589472 12.920843654210028
24.1 884.4201474283104 -58.67244517247331 943.0925926007837 605.2740265388102 3.5621798160689617
24.2 884.4201458948197 -51.2358437126923 935.655989607512 600.5012368118809 4.140924793543277
24.3 884.4203867873186 -43.00397735106411 927.4243641383828 595.2182040198204 1.9357060065357918
24.400000000000002 884.4193996437182 -48.2557525509642 932.6751521946824 598.5881442083802 0.3500005336848329
24.5 884.4197980776476 -49.37744896787015 933.7972470455177 599.3083013529194 10.998822314156646
24.6 884.416185038903 -32.059005537631315 916.4751905765343 588.1910569283814 11.774492913661792
24.7 884.4208382263745 -45.109088081195196 929.5299263075697 596.5695475700406 6.880777111672015
24.8 884.4179954806641 -10.702502476873661 895.1204979575377 574.4856785928841 20.495227534831542
24.900000000000002 884.4178865073354 -19.418386054016807 903.8362725613522 580.0794368624803 39.66043312117387
25.0 884.4208034359095 -8.828517120593446 893.249320556503 573.284762491137 28.923674051772707
25.1 884.4210082191496 -40.991750298739596 925.4127585178892 593.9271615036592 8.282909334078388
25.2 884.4200274454142 -46.93393056694579 931.3539580123601 597.7402057038813 3.1268321502955616
25.3 884.42005422576 -34.00222945375058 918.4222836795107 589.4406955022931 6.505642856432182
25.400000000000002 884.4208157451574 -19.53230357414016 903.9531193192976 580.154428764892 22.366298697032242
25.5 884.4208456452371 -28.875681613409714 913.2965272586468 586.1510002462234 8.077789978220002
25.6 884.4205549288054 -47.310644692527234 931.7311996213326 597.9823182487493 8.168611882266806
25.7 884.4208186551426 -29.028644686998117 913.4494633421407 586.2491541706478 16.174056834216383
25.8 884.4210339958082 -34.83158860546994 919.2526226012782 589.9736045575792 10.98839163781912
25.900000000000002 884.4205535274779 -39.99993211084731 924.4204856383252 593.2903237149299 8.742998049651503
26.0 884.4206700853422 -15.89772091867465 900.3183910040168 577.8216709211499 25.89102841740187
26.1 884.419991876701 -26.407658747667817 910.8276506243689 584.5664825507381 8.41970834371149
26.2 884.4204991536676 -34.04892172637558 918.4694208800432 589.4709480176771 17.034167528888847
26.3 884.4205781331282 -39.8573853706608 924.277963503789 593.1988534320346 9.930287573103472
26.400000000000002 884.4209399537622 -32.838258888042795 917.259198841805 588.6942311058515 9.231405766793067
26.5 884.4208520869563 -41.25025159414797 925.6711036811042 594.0929666625618 12.455521873962889
26.6 884.4210959220552 -43.95122940042884 928.372325322484 595.8266026939327 11.966377593116558
26.7 884.4203114287297 -46.28771184801145 930.7080232767412 597.3256467078965 1.5664842136031487
26.8 884.4205114574521 -22.450790714120885 906.871302171573 582.0273098574074 23.148402243782886
26.900000000000002 884.4200789235697 -31.107056098086574 915.5271350216562 587.5825976873846 21.179785941469614
27.0 884.4216043619531 -17.66073118879582 902.0823355507489 578.9537652953061 20.219562835598765
27.1 884.4201412689748 -38.55043784212738 922.9705791111022 592.3597780095321 22.489859179296417
27.2 884.4193440620879 -35.36989399960994 919.7892380616979 590.3180027672348 18.17271235829909
27.3 884.4201369837706 -20.888924995586546 905.3090619793571 581.0246687392585 20.23875701603871
27.400000000000002 884.4197956855245 -46.608494786698756 931.0282904722233 597.5311932433041 4.464261244532146
27.5 884.4207633579667 -33.09275354748225 917.513516905449 588.857451684203 10.252468479265675
27.6 884.4218816452355 -20.505077421854025 904.9269590670896 580.7794362243656 10.366473345248304
27.7 884.4215582232545 -52.77609657047594 937.1976547937304 601.4906729522537 0.0
27.8 884.4215095485398 -46.32334877523269 930.7448583237725 597.3492873317432 5.387109791639724
27.900000000000002 884.420637943202 -25.045230244371783 909.4658681875737 583.692494624997 14.388428222494232
28.0 884.4206926304431 -38.95017254908011 923.3708651795232 592.616680420071 18.75302438490623
28.1 884.4208562426952 -44.12441323837366 928.5452694810689 595.9375977415604 10.206899641294763
28.2 884.4210570768159 -47.1296193428269 931.5506764196429 597.8664589937539 10.991275537379785
28.3 884.4203019784562 -50.537341044390054 934.9576430228462 600.0530400467525 10.407525986652459
28.400000000000002 884.4212255111813 -42.24681201583786 926.6680375270191 594.73279584566 5.368178809874824
28.5 884.4210842117309 -48.45030635956601 932.8713905712968 598.7140894159946 1.9429733390605266
28.6 884.4207953364455 -40.33408838908616 924.7548837255317 593.5049394147014 19.9174260905213
28.7 884.4228999375193 -3.145555541682448 887.5684554792018 569.638800147101 28.45016037009841
28.8 884.4208843148068 -50.949478843873905 935.3703631586807 600.3179226048491 2.335999566991194
28.900000000000002 884.4219344259463 -44.3437350951959 928.7656695211423 596.0790498330636 1.2932448011091007
29.0 884.4215835318865 -45.806120245838024 930.2277037777245 597.0173790791653 2.7126229541346594
29.1 884.421306455885 -46.73523522174638 931.1565416776314 597.6135044862455 5.790650995013662
29.2 884.4219631950746 -32.90204061551805 917.3240038105927 588.7358227424581 5.5490692861623385
29.3 884.420164713993 -19.65779681506964 904.0779615290627 580.2345521245488 16.399913854701925
29.400000000000002 884.4206545617961 -40.76701024669251 925.1876648084886 593.7826970291142 16.111338600735536
29.5 884.4227390811795 -27.649559178059626 912.0722982592391 585.3652937082962 19.48063648649857
29.6 884.4227422200318 -26.642472018035363 911.0652142380671 584.7189501728469 19.00796688937181
29.7 884.4229133290333 -32.551295664472576 916.974208993506 588.5113254671518 15.29661328131908
29.8 884.4235140212222 -26.700324574317484 911.1238385955397 584.7565751114574 17.060532984880982
29.900000000000002 884.4214372728962 -30.67808912183079 915.099526394727 587.308159739897 19.8747933559266
30.0 884.4220126486955 -41.59784764540307 926.0198602940985 594.3167976215634 10.48323866300064
30.1 884.4223532057638 -36.92111978804917 921.343472993813 591.3155061332133 13.584756765409946
30.2 884.4220159870478 -31.040131183040074 915.4621471700879 587.5408886771522 15.964639569968323
30.3 884.422650041263 -18.490748300446086 902.913398341709 579.4871389276913 11.586803679107074
30.400000000000002 884.4220933184165 -45.76474637058063 930.1868396889971 596.9911526283174 4.923379034513932
30.5 884.4230803325464 -20.314233506337484 904.7373138388839 580.6577224798292 12.981531455771885
30.6 884.4216642924367 -43.47483308052743 927.8964973729642 595.5212177283364 7.349197958843735
30.7 884.4218769540233 -13.451878829120679 897.873755783144 576.252711292832 15.797923452532183
