t H V T P
4.7 115.6528345724255 -115.10792474229983 230.76075931472533 148.10157035842778 3.063912004742848
4.8 115.65284426609786 -113.44396289468666 229.09680716078452 147.0336508051565 4.886661684261125
4.9 115.65249157356945 -116.39612271954863 232.04861429311808 148.9281118608058 1.5371609320564121
5.0 115.65272612226553 -114.82506663864078 230.4777927609063 147.91996326411956 0.0
5.1000000000000005 115.65271870704264 -122.34922236062518 238.00194106766781 152.74893931338485 0.0
5.2 115.65272085144012 -125.49496529314256 241.14768614458268 154.76786916619824 0.0
5.3 115.65269473456918 -120.75873547867134 236.41143021324052 151.72815416814473 0.8841622987460891
5.4 115.65260638947244 -115.80149086489742 231.45409725436986 148.54655259004883 7.083469912684947
5.5 115.6529202724765 -111.23273219223361 226.88565246471012 145.61453828461137 2.8490820750312134
5.6000000000000005 115.6523808394096 -116.42605192410798 232.07843276351758 148.9472492665977 1.0317685397095866
5.7 115.65283428931559 -108.61461211245276 224.26744640176835 143.9341814050659 8.675887426026815
5.8 115.65261596582202 -112.9539339278492 228.60654989367123 146.71900514635936 2.9751242199085643
5.9 115.6528467220829 -114.65780360796998 230.31065033005288 147.8126917481286 4.420692653224669
6.0 115.65290796342663 -113.36487416537628 229.0177821288029 146.9829327742016 1.893178686134834
6.1000000000000005 115.6526912648721 -106.54796956534177 222.20066083021388 142.60772456010517 1.9643916439513343
6.2 115.6526586467784 -106.21518564454635 221.86784429132476 142.39412389334922 0.8343760901459788
6.3 115.65281574429186 -110.00920737745888 225.66202312175074 144.8292166044128 1.858933101932564
6.4 115.65298283123425 -107.89610218213983 223.54908501337408 143.47313919831467 1.3707709536483759
6.5 115.6528734372742 -107.21710048230051 222.8699739195747 143.03728771412736 0.6416861534949035
6.6000000000000005 115.65280376047978 -105.69113779493598 221.34394155541577 142.05788467254922 1.264368318289553
6.7 115.65300220781582 -100.50923571482595 216.16223792264176 138.73228266194417 1.7550441117427906
6.8 115.65275269228863 -100.79928162066005 216.45203431294868 138.91827312503725 6.518269649503416
6.9 115.65280730939182 -99.30521326482011 214.95802057421193 137.95941954221382 7.009738219104989
7.0 115.65281713894701 -100.34862411200733 216.00144125095434 138.62908383534975 2.593361992144961
7.1000000000000005 115.65264557954853 -101.72125236723713 217.37389794678566 139.5099224688556 3.5248267254184915
7.2 115.65280999827735 -97.29727264811771 212.95008264639506 136.67073094032574 4.496251447603413
7.3 115.6527918174121 -97.57146397971175 213.22425579712385 136.84669445463223 0.0
7.4 115.65275943208152 -99.05905837902984 214.71181781111136 137.80140733966232 0.0
7.5 115.65281665798223 -98.1594107876064 213.81222744558863 137.22405291333405 2.046956279657775
7.6000000000000005 115.6529183653162 -96.22681013268524 211.87972849800144 135.983780825031 8.370546860823705
7.7 115.65291532397976 -99.35317219422976 215.0060875182095 137.99026876419381 3.262461496912503
7.8 115.6530149452053 -100.02372350800307 215.67673845320837 138.42069054357535 0.7972420467504113
7.9 115.65306730753696 -99.13336340220877 214.78643070974573 137.84929367653154 0.16911895507513008
8.0 115.65278150868619 -102.82086284920643 218.47364435789262 140.2157364511144 0.6320546166921066
8.1 115.65300696408636 -97.08733134401541 212.74033830810177 136.53611764659559 0.3133938179059115
8.2 115.65288559176845 -94.86292935795906 210.5158149497275 135.10842515826874 0.0
8.3 115.6528209267738 -93.56402485307335 209.21684577984715 134.27475060078436 0.0
8.4 115.65295081665515 -92.88488307905634 208.5378338957115 133.8389627890647 0.016613221183045344
8.5 115.65291988651082 -93.05863395477273 208.71155384128355 133.950455734478 0.39976104610107693
8.6 115.65314937113892 -89.07763090526645 204.73078027640537 131.3956070767142 1.7418578172587862
8.700000000000001 115.65303374118042 -90.8466728314977 206.49970657267812 132.53089872293822 3.33959246728622
8.8 115.653013062497 -87.46400084594427 203.11701390844127 130.35989661191576 6.5642995089361955
8.9 115.65292485614037 -85.07149617810353 200.7244210342439 128.82433760721628 4.005660195720944
9.0 115.65295425309085 -82.31037414469733 197.9633283977882 127.0522765489214 2.883275998689076
9.1 115.65301248226012 -85.91656900101242 201.56958148327254 129.3667590747036 0.2711967900025184
9.200000000000001 115.6528790984165 -90.98560767267445 206.63848677109095 132.61996744233673 0.2896159585885402
9.3 115.65321819755103 -83.7254544586673 199.37867265621833 127.96064029279955 4.7632963806006785
9.4 115.65287081032893 -90.88274119394019 206.53561200426913 132.5539427223548 1.462287891079921
9.5 115.6530160046853 -87.5804530021104 203.2334690067957 130.43463714836466 1.615885582088231
9.6 115.65303103753249 -88.4776572739091 204.1306883114416 131.0104698348602 3.0099809441900587
9.700000000000001 115.65291916243523 -93.79406037694743 209.44697953938265 134.42244976454563 2.9118986453912403
9.8 115.65305087075939 -91.37947918720621 207.0325300579656 132.87286325420976 1.1678773634254347
9.9 115.6529275205551 -94.17534777567863 209.82827529623373 134.66716424948814 0.3416293000804225
10.0 115.6528849728577 -93.880191124592 209.5330760974497 134.47770627995166 3.117327431122755
10.1 115.65307562538383 -86.0336419341529 201.68671755953673 129.4419366607536 3.756630963550484
10.200000000000001 115.65289729670745 -87.23724206517359 202.89013936188104 130.21428920136768 5.577867354306997
10.3 115.65279176014637 -91.72477505915926 207.37756681930563 133.0943068234613 3.627088094862562
10.4 115.65289146643717 -87.08734668933623 202.7402381557734 130.11808305224122 1.7506172557791455
10.5 115.65276480366235 -82.64950969867554 198.3022745023379 127.26981115272388 0.0
10.6 115.65264028861878 -84.90265730472987 200.55529759334866 128.71579468486073 0.0
10.700000000000001 115.65294838106064 -82.90660307995014 198.55955146101078 127.43493074112203 0.0
10.8 115.65280086455859 -84.58781735599884 200.24061822055742 128.51383439746965 0.4991178837584006
10.9 115.65286634573584 -82.34889537564712 198.00176172138296 127.07694294192247 6.475926505749414
11.0 115.65313461135425 -76.33655990547776 191.989694516832 123.2184160557285 8.086922657985797
11.1 115.65274995028605 -87.80788702220909 203.46063697249514 130.58043287444534 3.4686705696576468
11.200000000000001 115.6531362977621 -86.36829982114722 202.02143611890932 129.65675803861006 2.62203204026787
11.3 115.65286223507705 -87.03088523505902 202.68374747013607 130.08182749788114 2.866991567851736
11.4 115.65290827528392 -86.17040805099853 201.82331632628245 129.52960534378335 3.5781103322141425
11.5 115.6529059347389 -90.33717647662064 205.99008241135954 132.20382344892707 0.3876991578498871
11.6 115.65307366961336 -91.79709039011091 207.45016405972427 133.14089951687077 0.0
11.700000000000001 115.65292090495001 -96.73173038599364 212.38465129094365 136.3078387747733 0.7602044909232549
11.8 115.65297933487538 -94.18915447860444 209.84213381347982 134.67605860472028 3.0511805566000474
11.9 115.65299369190049 -91.23713741884137 206.89013111074186 132.78147203256597 4.5343908251312
12.0 115.65283421742518 -97.81824053734488 213.47107475477006 137.00510212901406 1.9499355910899319
12.1 115.65281663540341 -93.21306588628377 208.86588252168718 134.04950342346547 4.434373610299839
12.200000000000001 115.65258776175851 -96.95562140283836 212.60820916459687 136.45131755449458 2.996690172239039
12.3 115.65288103793999 -100.44538154614322 216.09826258408322 138.691223479556 5.226503707443555
12.4 115.65292092862808 -92.66762907171523 208.3205500003433 133.69951062998365 9.891162365941458
12.5 115.65258140574076 -100.44858477808651 216.10116618382727 138.69308700125293 3.45150783331785
12.6 115.65288869955835 -100.08038109380605 215.7332697933644 138.45697218988488 1.5523236634945459
12.700000000000001 115.65280797350621 -99.71530599726404 215.36811397077025 138.2226162668401 0.5644295461335374
12.8 115.6528548668908 -96.48806934952972 212.14092421642053 136.15141546180217 0.0
12.9 115.65270871173739 -97.8268496281023 213.47955833983968 137.01054686872985 1.252322294685063
13.0 115.6530279776588 -96.27044805073938 211.92347602839817 136.01185786018334 3.161094656205522
13.1 115.65261333618244 -103.68770453382692 219.34031787000936 140.77196493863414 0.0
13.200000000000001 115.65287822248361 -96.04273805461786 211.69561627710146 135.86561814815977 1.0676565467288395
13.3 115.65268902798509 -100.0955305267113 215.7482195546964 138.4665669023322 0.6724546841493263
13.4 115.65281741766306 -97.03270139508727 212.68551881275033 136.50093465720036 2.6205125507588276
13.5 115.6527237449448 -96.46046323321748 212.11318697816228 136.1336137846208 3.1500490910130696
13.6 115.65268267343473 -99.80724484725968 215.4599275206944 138.28154193065023 1.020971480816102
13.700000000000001 115.65268579974848 -98.91097573642092 214.5636615361694 137.7063210821785 1.4541874353772921
13.8 115.65273486930384 -98.0123351606898 213.66507002999364 137.1296077208142 3.3922468292645624
13.9 115.65275254469938 -99.4928536221083 215.14560616680768 138.07981141872935 0.0
14.0 115.65274520550253 -96.46007189719035 212.11281710269287 136.1333763996424 1.53072488720946
14.1 115.65273003813189 -93.9206421723909 209.5733722105228 134.50356820571056 0.0
14.200000000000001 115.65265973838528 -94.65540738776595 210.30806712615123 134.97509322175767 0.0
14.3 115.65295454064653 -90.00840802415874 205.66136256480527 131.99285202715137 0.0
14.4 115.65255884335701 -95.91259725829119 211.5651561016482 135.78188919480027 1.873712344393377
14.5 115.65277917180751 -92.6466336219793 208.29941279378681 133.6859448335575 3.9574426983233506
14.6 115.65276717005862 -94.16510905828729 209.8178762283459 134.6604901585854 0.0
14.700000000000001 115.65264773083267 -94.28303539571358 209.93568312654625 134.73609827616283 1.3316486233206533
14.8 115.65271709313758 -94.31064205984832 209.9633591529859 134.75386066778074 0.9151641258579758
14.9 115.6526244653116 -97.5274884805654 213.180112945877 136.8183637037317 0.0
15.0 115.65279853895534 -90.38200630168397 206.0348048406393 132.23252617128875 0.0
15.1 115.6526677468825 -91.52918553029612 207.18185327717862 132.96869845306287 1.823855866863295
15.200000000000001 115.6526674077433 -91.99256547801896 207.64523288576225 133.26609411039692 1.6902398430462224
15.3 115.65279756746271 -89.04268397243858 204.6954815399013 131.37295245240355 0.603229857240236
15.4 115.65271049037703 -90.84743509397403 206.50014558435106 132.53118047932676 3.482205355235462
15.5 115.65246775647861 -88.22156578281815 203.87403353929676 130.8457495639289 3.289428317162587
15.6 115.65248680701737 -84.77469990549284 200.4271867125102 128.63357350181158 1.6954478152967154
15.700000000000001 115.65293068687784 -77.39300393310258 193.04593461998041 123.89630781867974 1.7968989405441613
15.8 115.65273863829324 -84.59945620924506 200.2521948475383 128.52126424230295 3.0816968514974734
15.9 115.6528129449269 -83.82237723034734 199.47519017527424 128.0225849500356 0.0
16.0 115.65274685082491 -82.34606010319993 197.99880695402484 127.0750465810027 1.2328312059083366
16.1 115.6528738257383 -78.78697211087346 194.43984593661176 124.79091596413107 0.526365735294267
16.2 115.65275859411818 -83.95942642189704 199.61218501601522 128.11050783217982 0.0
16.3 115.65279893077344 -84.7771850757244 200.42998400649785 128.63536879678963 0.0
16.4 115.65275752448075 -82.85357710279321 198.50633462727396 127.40077633519387 0.0
16.5 115.65276089166218 -80.6318293326571 196.2845902243193 125.9748673722065 1.645897253951269
16.6 115.65274159580457 -81.83555264167472 197.4882942374793 126.7474010348844 1.1084951898275441
16.7 115.65290318920563 -80.91572871147781 196.56863190068344 126.15716447697291 5.6469540770800455
16.8 115.65262079594955 -89.25268798698211 204.90530878293166 131.50761895414786 1.913310291253182
16.9 115.65276819347332 -88.09151015322487 203.7442783466982 130.76247306647295 0.0
17.0 115.65276321197398 -90.22820058012498 205.88096379209895 132.13379144298366 0.0
17.1 115.65271866042842 -93.34294471046444 208.99566337089286 134.13279638725572 0.0
17.2 115.65271439055208 -92.87362423730984 208.52633862786192 133.8315851602804 0.08211002611487778
17.3 115.65269451256323 -97.43426697540961 213.08696148797284 136.75857937455135 3.5424565229175355
17.400000000000002 115.65289217221395 -93.77895149720577 209.43184366941972 134.41273560813138 1.361042560029934
17.5 115.65267767926773 -96.06465414930778 211.7173318285755 135.8795551246373 0.0
17.6 115.6526242819343 -96.6668225152965 212.3194467972308 136.2659907242556 0.11564477194966502
17.7 115.65263022749664 -96.62906842247739 212.28169864997403 136.24176407539446 0.35813464440264026
17.8 115.65279812110317 -99.40861172634693 215.0614098474501 138.02577447088655 1.461419393784751
17.900000000000002 115.6526914751192 -102.21349058400652 217.86618205912572 139.825868950903 0.0
18.0 115.65279289625705 -93.01650484543516 208.66929774169222 133.92333589518952 4.142665095582611
18.1 115.65263098230626 -92.74293576440728 208.39556674671354 133.747656155131 0.9905601632095591
18.2 115.65273703862894 -97.50067926998858 213.15341630861752 136.8012298811825 0.0
18.3 115.65262497108331 -97.63414737108097 213.28677234216428 136.88681738767062 0.3684820914712651
18.400000000000002 115.652925402019 -86.10787783026375 201.76080323228274 129.48948462561265 1.893045484214977
18.5 115.65273477763915 -88.63311263468213 204.2858474123213 131.1100504852443 1.701722489984047
18.6 115.65276890044387 -90.64389580370457 206.29666470414844 132.40058705440734 0.7202417649369328
18.7 115.65279318456777 -89.55724174456304 205.2100349291308 131.70319129025643 0.0
18.8 115.65273076907276 -86.71547896404046 202.36820973311322 129.8793163148741 0.3081428609202492
18.900000000000002 115.65287699482012 -79.50224193434236 195.15511892916248 125.24997604759724 4.094462345206112
19.0 115.6527165668216 -78.6357427759965 194.2884593428181 124.69375649759684 0.9077326653388393
19.1 115.65269052439562 -70.56526306950447 186.2179535939001 119.51412986371444 3.5953427809699465
19.2 115.65264571871445 -73.69369870751397 189.34634442622843 121.521921813865 0.0
19.3 115.65269611000943 -76.93062542697086 192.5833215369803 123.59940411518991 5.948505327945388
19.400000000000002 115.65276791992473 -73.35954222328105 189.01231014320578 121.3075396025388 7.579192844141565
19.5 115.65263072012941 -75.90137086797408 191.5540015881035 122.93878962734277 2.1302515523052086
19.6 115.65281438894691 -72.77972115428032 188.43253554322723 120.93544198522405 0.0
19.7 115.65285490299982 -70.51652360422395 186.16937850722377 119.48295451727157 0.0
19.8 115.65298144479786 -69.04846500129528 184.70144644609314 118.5408400777172 3.833360561184998
19.900000000000002 115.6527459887365 -75.508310664572 191.1610566533085 122.68659873457423 0.06306088960298789
20.0 115.65275625155533 -72.88153341568636 188.5342896672417 121.00074747997861 2.047250379079904
20.1 115.65271791607157 -71.52654197079508 187.17925988686665 120.13109338908409 3.011541652917853
20.2 115.65282135200546 -70.71259292173242 186.36541427373788 119.60876969032515 0.0
20.3 115.6526536427639 -73.18783775561765 188.84049139838154 121.19726684212212 0.0
20.400000000000002 115.65282437140215 -69.93939858499391 185.59222295639606 119.11253779792766 0.013249316291263165
20.5 115.65280380258973 -68.99411599978409 184.64691980237382 118.5058450396302 10.062922042210078
20.6 115.65256311140905 -77.17972564820283 192.83228875961188 123.75919053966264 5.344049789410501
20.7 115.65293287634813 -77.6308358394881 193.28376871583623 124.04894903543439 1.232998671022612
20.8 115.65285994441926 -73.92298949820311 189.57584944262237 121.66921745214431 5.634392898662033
20.900000000000002 115.65257212863811 -78.60909578109768 194.2616679097358 124.67656183536994 0.2729742245835289
21.0 115.65287314828865 -80.81001236046899 196.46288550875764 126.08929675652314 0.0
21.1 115.65282372796638 -81.92865043053816 197.58147415850453 126.8072036316114 1.4661430027393627
21.2 115.65268283133979 -83.08385997902293 198.73654281036272 127.54852326377069 3.8460476601223124
21.3 115.65282486721868 -82.91140706106812 198.5642319282868 127.43793465112668 2.694247154575379
21.400000000000002 115.6527982617343 -84.1880059364302 199.8408041981645 128.25723494467036 0.6588740362675389
21.5 115.65288821689434 -80.80143552523528 196.45432374212962 126.08380184011527 3.0910510790122085
21.6 115.65284595210544 -80.07561193965047 195.7284578917559 125.61794329194122 6.4667298771863635
21.7 115.65291711227444 -78.83012235292499 194.48303946519943 124.81863744256681 2.9383302724171547
21.8 115.65296836571024 -78.88852649761829 194.54149486332852 124.85615394357224 3.061285768382056
21.900000000000002 115.65297834537239 -82.70920277296423 198.36218111833662 127.30825904105036 0.0
22.0 115.65290556423503 -81.7958941994844 197.44879976371942 126.72205359885722 2.0604707180835353
22.1 115.65297247965165 -76.92735297252506 192.5803254521767 123.59748123685627 0.6874863820777289
22.2 115.65290395668659 -78.21372107597993 193.86662503266652 124.4230244894771 0.0
22.3 115.65288079363448 -76.78022913008131 192.4331099237158 123.50299874767157 0.022748193488170216
22.400000000000002 115.6530475521251 -74.16097341442575 189.81402096655086 121.82207522923439 2.212392844277342
22.5 115.65284244904825 -78.35073059913378 194.00357304818203 124.51091731933062 2.3061964723171076
22.6 115.65301441076357 -75.10390671837578 190.75692112913936 122.42722575476252 4.072047549103917
22.7 115.65295887670352 -75.98397252805476 191.6369314047583 122.9920137375103 1.00387642239503
22.8 115.65297550936259 -74.51863534830983 190.17161085767242 122.0515753599181 2.2498649546069744
22.900000000000002 115.65298718691712 -74.53189148756432 190.18487867448144 122.06009060536311 1.6510397695545695
23.0 115.65287273791917 -77.43482699183566 193.08769972975483 123.92311254216114 0.35166517972552647
23.1 115.65318832341069 -73.53283619797529 189.18602452138597 121.4190289748165 0.21633061133897832
23.2 115.65287326420506 -79.1060913777591 194.75896464196416 124.99572540198261 5.376254671053889
23.3 115.65307183664832 -73.63687211637371 189.28994395302203 121.4857241575753 4.300309381713719
23.400000000000002 115.65301138914688 -78.43462237248917 194.08763376163606 124.56486723570704 2.7245722689001304
23.5 115.65289152641517 -80.05552797576561 195.7084195021808 125.60508271299206 0.3766288384008834
23.6 115.65305450258755 -78.37234814087314 194.0254026434607 124.52492748878342 0.7519628979393583
23.7 115.65288144222035 -84.07874714622176 199.7316285884421 128.1871663624177 1.8241211753998072
23.8 115.65322173673715 -77.10486770232143 192.75808943905858 123.71156963597822 5.21623758781382
23.900000000000002 115.65298793554801 -84.0409507426467 199.6939386781947 128.16297708989632 2.1157554409253634
24.0 115.65292446094398 -87.82509128196219 203.47801574290617 130.59158651770952 1.7027048992098184
24.1 115.65282662913069 -89.5593994992849 205.21222612841558 131.7045975954532 0.0
24.2 115.65299639123562 -86.41899812034829 202.0719945115839 129.68920626495557 0.1148023980765733
24.3 115.65282749230188 -89.95019619530616 205.60302368760804 131.95541030893415 0.3443445895595229
24.400000000000002 115.65300743693088 -84.2640966606351 199.91710409756598 128.30620399362437 0.051925827974544134
24.5 115.65258843864763 -87.42681346371188 203.0794019023595 130.33575733805662 1.1486778970207145
24.6 115.65258837845973 -92.32984258100846 207.9824309594682 133.48250683319256 1.4248881046119894
24.7 115.652878231311 -94.61096200989508 210.26384024120608 134.94670853827904 0.0
24.8 115.65293217757254 -93.35945787143736 209.0123900490099 134.14353151962126 0.0
24.900000000000002 115.6528633946525 -90.47731211854885 206.13017551320135 132.29373478584924 0.0
25.0 115.6530287344318 -86.97181427451694 202.62484300894874 130.04402278953788 1.3300700843849442
25.1 115.6529450213648 -89.73507422829654 205.38801924966134 131.81742109886005 4.719536193929767
25.2 115.65296122481051 -91.49601181482141 207.14897303963193 132.9475960142042 1.5673261446961992
25.3 115.65300242170903 -86.21906911048086 201.8720715321899 129.56089629021412 0.0
25.400000000000002 115.65309183446358 -81.12549435417834 196.77858618864192 126.291912515775 5.57707588660539
25.5 115.65291844951358 -88.14191710924834 203.79483555876192 130.79492053510592 6.26139064352189
25.6 115.65315748313873 -88.72078694682435 204.37394442996307 131.16659088966742 2.883199081940807
25.7 115.65315197839024 -88.19048287754009 203.84363485593033 130.8262397791771 5.088403648945509
25.8 115.65287735194035 -87.38987957163228 203.04275692357263 130.31223869944492 7.648550734258447
25.900000000000002 115.65298822593972 -85.43992222843774 201.09291045437746 129.06083302326672 4.314017640565258
26.0 115.65317481852793 -90.45267722376266 206.1058520422906 132.27812405441833 0.0
26.1 115.65324238781587 -90.16494005018949 205.81818243800535 132.093498556281 1.5627603620716006
26.2 115.65310377536694 -93.1741449900703 208.82724876543725 134.0247083933813 0.9653486341067434
26.3 115.65339322112189 -85.22338332057535 200.87677654169724 128.92211891966127 1.4091635140370755
26.400000000000002 115.65301244590631 -88.43725488084522 204.09026732675153 130.9845277668682 4.3016784402784785
26.5 115.65309532285983 -91.46871893286544 207.12181425572527 132.9301655873086 1.6943034549557217
26.6 115.6531202914344 -95.16775591462239 210.8208762060568 135.30421256706413 1.7478842901670564
26.7 115.65303965826162 -92.99226570926307 208.64530536752468 133.90793766066565 2.907872904842489
26.8 115.65327075077109 -92.50921402171069 208.16248477248178 133.5980648359289 3.867087882705661
26.900000000000002 115.65296816920234 -103.03986410066956 218.6928322698719 140.35641060240474 0.0
27.0 115.65285983517387 -96.22731663998016 211.88017647515403 135.9840683354378 0.0
27.1 115.65298128638119 -93.89867627541872 209.5516575617999 134.48963180861605 0.0
27.2 115.65306218787659 -103.83301083404614 219.48607302192272 140.8655101624855 0.0
27.3 115.65307872678383 -105.29408520976475 220.94716393654858 141.80323397451974 0.0
27.400000000000002 115.65302611420152 -104.72795274873856 220.38097886294008 141.43985807489133 0.19874051430147144
27.5 115.6531751785619 -98.93727123246202 214.59044641102392 137.72351153535428 0.9144510215045436
27.6 115.65292038179717 -97.65056538087208 213.30348576266925 136.89754401134005 2.938901736371328
27.7 115.65315787944196 -96.68697995965813 212.3401378391001 136.27927017350987 7.996238359851667
27.8 115.65307956578387 -102.46832882572251 218.12140839150638 139.98967245343368 1.1798862188103862
27.900000000000002 115.65305717849309 -91.33786258369993 206.99091976219302 132.8461578898952 0.5390924966760374
28.0 115.65333437112061 -86.008717578479 201.6620519495996 129.42610634551116 3.0996052274784787
28.1 115.65314026252418 -98.73905923984029 214.39219950236446 137.5962772578352 2.7951983015153057
28.2 115.65327413360878 -98.15681148598178 213.81008561959055 137.2226782957661 2.0813972485235666
28.3 115.6533215347869 -94.57995944939401 210.2332809841809 134.92709569782969 0.0033858436682200938
28.400000000000002 115.6533889887843 -92.17440731527405 207.82779630405835 133.38326277035432 0.7595928499828252
28.5 115.6532180809654 -96.36220883608117 212.01542691704657 136.070871667579 0.3371494565821609
28.6 115.65332599676965 -92.3049425118969 207.95826850866655 133.46699944398975 0.0
28.7 115.65351206254215 -88.3428122911948 203.99632435373695 130.92423544563943 1.845971440900706
28.8 115.65326667796654 -95.01858051332113 210.67184719128767 135.2085661877498 1.166697871894939
28.900000000000002 115.65331161201705 -92.15496746612719 207.80827907814424 133.37073667269584 0.0
29.0 115.65321114379826 -92.71903451081162 208.37224565460988 133.73268874744315 1.9307916786297092
29.1 115.65326637042418 -96.21930417026019 211.87257054068436 135.97918686927193 1.6107043757237784
29.2 115.6532464831022 -97.63340420247674 213.28665068557893 136.88673930883525 0.0
29.3 115.65314406904979 -93.0610538276266 208.71419789667638 133.95215268138074 0.3518439748614695
29.400000000000002 115.653234682548 -90.62273982713805 206.27597450968605 132.38730814901632 4.093889451088368
29.5 115.65342593858193 -87.40832238582874 203.06174832441067 130.3244273241304 0.944370018087634
29.6 115.65293571499296 -95.4676520612962 211.12058777628917 135.49656656320204 0.30771059232163694
29.7 115.65336750297742 -89.22414337831371 204.87751088129113 131.4897783433878 5.122539129041575
29.8 115.6531332189862 -95.52057126246459 211.17370448145078 135.53065670690785 0.0
29.900000000000002 115.6531586586508 -93.89044432012204 209.54360297877284 134.4844624011378 0.0
30.0 115.65313886990857 -90.43522176620398 206.08836063611255 132.26689812185322 0.0
30.1 115.65310597482605 -88.24482260699432 203.89792858182037 130.86108533129263 0.48534437007571746
30.2 115.65313805802549 -91.03643409970823 206.68957215773372 132.65275389184674 0.29846314450309197
30.3 115.65314086067166 -95.7943937890821 211.44753464975375 135.70640009611148 0.0
30.400000000000002 115.6530300676275 -96.93492867773108 212.58795874535858 136.43832089553698 0.23001268617970774
30.5 115.65318490968397 -90.23920066866322 205.8923855783472 132.14112191149437 1.9975094892104033
30.6 115.6531829391709 -90.45247969193485 206.10566263110576 132.27800249088216 0.0
30.7 115.65301388720209 -97.65076211269306 213.30377599989515 136.89773028473013 0.0
30.8 115.65315703946975 -95.9975769130959 211.65073395256564 135.83681280549737 0.0
30.900000000000002 115.65303403445863 -98.40349608633507 214.0565301207937 137.38084564511428 0.0
